bcell,epi,fib
1,0.000799560117623819,0.994220177276837,0.0049802626055391
2,0.837791756742076,0.161240445010626,0.000967798247297411
3,0.0212192978395596,0.871590136898089,0.107190565262352
4,0.0986628963298927,0.353483544536136,0.547853559133971
5,1.03050108044936e-11,8.14865844388868e-10,0.999999999174829
6,0.999947525562558,5.17625083399866e-05,7.11929102166397e-07
7,0.26703262923758,9.83567924879171e-06,0.732957535083171
8,0.231455601467532,2.78091656038821e-12,0.768544398529687
9,0.00102580545370968,0.0436100299308278,0.955364164615462
10,0.122876490915192,1.29073472162743e-12,0.877123509083518
11,3.0652693440903e-11,0.00954163607731507,0.990458363892032
12,0.0368842906889104,0.963113734903091,1.97440799861249e-06
13,0.632899939914629,1.33911188991093e-05,0.367086668966472
14,0.999821139597584,0.000127048637126285,5.18117652894174e-05
15,0.278414937135166,0.721446565899725,0.000138496965108684
16,3.44978391220879e-22,2.10210600890996e-05,0.999978978939911
17,0.999998859791286,2.76973606772082e-16,1.14020871414159e-06
18,0.999997836738838,8.65594819792959e-07,1.29766634179137e-06
19,0.60343618924481,0.0128692242150383,0.383694586540151
20,0.0024949085357388,0.997307520032039,0.000197571432222444
21,4.01152849873795e-05,2.38392142452315e-08,0.999959860875798
22,0.17540749157712,0.822293483479693,0.00229902494318693
23,0.933890173469564,0.0155359469047177,0.0505738796257182
24,0.9996742225773,6.92461650379583e-07,0.000325084961049152
25,0.384299221911274,8.87389623273921e-12,0.615700778079853
26,0.970890824688328,4.78075521246633e-11,0.0291091752638644
27,0.990926548455011,0.00434743317441809,0.00472601837057101
28,1.02711655685549e-09,0.945027637671781,0.0549723613011022
29,0.000195968544053908,0.977347430174936,0.0224566012810098
30,2.00421702337163e-05,7.27879554706387e-08,0.999979885041811
31,0.113636661539378,0.886363300382835,3.80777873959421e-08
32,0.000118406311542651,0.0250470239437168,0.97483456974474
33,0.987342486861423,0.012607226191626,5.02869469510929e-05
34,0.726327430621735,2.50665335141692e-08,0.273672544311731
35,0.000259295418526181,0.999732642987822,8.06159365214615e-06
36,0.192306365826829,0.0299729651871045,0.777720668986066
37,0.48311650086447,8.50278441398493e-13,0.51688349913468
38,0.999999999999955,5.48796621893075e-20,4.4809907068695e-14
39,1.72038681709228e-09,0.999102329094769,0.000897669184844258
40,0.99447974398707,0.00552025601235052,5.78985956030551e-13
41,4.97158575429499e-07,0.996811405475003,0.00318809736642183
42,0.226473419477949,0.772735785112051,0.000790795410000291
43,0.329798648101961,0.669870711255446,0.0003306406425937
44,1.36264895416333e-09,0.99007604205473,0.00992395658262099
45,0.0321699010098551,0.906887079315712,0.0609430196744332
46,0.0652395433641292,0.698912577741864,0.235847878894007
47,5.06744849280726e-06,0.0166531693151261,0.983341763236381
48,0.999999978870233,7.46573579058793e-11,2.10551096768226e-08
49,0.964100923818075,0.0357936156329016,0.00010546054902333
50,0.0987492872249569,0.141303696736166,0.759947016038878
51,2.5046893138099e-06,0.00616278832166112,0.993834706989025
52,0.997759453292873,1.98123840740632e-07,0.00224034858328646
53,4.61989488557659e-13,0.257276815440383,0.742723184559155
54,0.000680558427264141,0.103436929437425,0.89588251213531
55,2.42567414055508e-05,0.936250598402753,0.0637251448558411
56,0.00997817757847606,0.990021803633379,1.87881449762949e-08
57,0.196758894667367,4.15624099267475e-08,0.803241063770223
58,0.0659862166413793,0.934013783323358,3.52628235325788e-11
59,1.26019823759396e-05,0.990354389521974,0.00963300849564968
60,0.439649016390798,8.59948009491102e-05,0.560264988808253
61,0.999987155532448,5.68419810314938e-14,1.28444674949462e-05
62,0.0836349625907454,0.848334342190425,0.0680306952188298
63,1.74570066345211e-08,0.181432927598344,0.818567054944649
64,0.938191603758218,0.061685686045252,0.000122710196529744
65,0.00078109375089733,0.981803326857185,0.0174155793919179
66,8.59377265844527e-05,1.43747520138639e-10,0.999914062129668
67,0.999994754147113,1.14623800878685e-08,5.2343905067417e-06
68,1.70227085522719e-08,4.16595667945065e-17,0.999999982977291
69,0.550452521816535,0.302585578098697,0.146961900084769
70,0.999835615206865,2.36569872718899e-05,0.000140727805862902
71,0.121320840083615,0.0015864555788911,0.877092704337493
72,0.271471940462528,0.064331875925063,0.664196183612409
73,0.217342849109039,0.782657147221262,3.66969831265119e-09
74,0.761550087086006,0.00725202024010812,0.231197892673886
75,7.7404625445689e-05,0.999710660055439,0.000211935319115245
76,0.000368692264379189,0.988450959475746,0.0111803482598745
77,6.54653174755553e-07,0.991536685279035,0.00846266006779026
78,0.00813392453754108,1.8365447404302e-07,0.991865891807985
